gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
httpclient,2.9.0,530384545,https://www.rubydoc.info/gems/httpclient/2.9.0,rubygems:generated_from_comments,37.6,192.0,510.0,True,0,https://www.rubydoc.info/gems/httpclient/2.9.0,rubydoc.info,True,,,,,,https://github.com/nahi/httpclient,,,https://github.com/nahi/httpclient
rack-protection,4.2.1,512153202,http://sinatrarb.com/protection/,rubygems:project_site,3.5,3.0,86.0,True,0,https://www.rubydoc.info/gems/rack-protection,rubydoc.info,True,,,,,,http://sinatrarb.com/protection/,,,https://github.com/sinatra/sinatra
msgpack,1.8.4,509308157,https://github.com/msgpack/msgpack/blob/master/spec.md,rubygems:custom_doc_site,4.4,2.0,45.0,True,0,https://github.com/msgpack/msgpack/blob/master/spec.md,github.com,False,,,,,,https://msgpack.org/,https://github.com/msgpack/msgpack-ruby/blob/master/ChangeLog,,https://github.com/msgpack/msgpack-ruby
rb-fsevent,0.11.2,507981985,https://rubydoc.info/gems/rb-fsevent,rubygems:generated_from_comments,7.1,1.0,14.0,True,0,,,False,,,,,,http://rubygems.org/gems/rb-fsevent,,,https://github.com/thibaudgg/rb-fsevent
unf,0.2.0,506723919,https://www.rubydoc.info/gems/unf/0.2.0,rubygems:generated_from_comments,20.0,1.0,5.0,True,0,https://www.rubydoc.info/gems/unf/0.2.0,rubydoc.info,True,,,,,,https://github.com/knu/ruby-unf,,,https://github.com/knu/ruby-unf
base64,0.3.0,503292110,https://rubydoc.info/gems/base64,rubygems:generated_from_comments,100.0,6.0,6.0,True,0,,,False,,,,,,https://github.com/ruby/base64,https://github.com/ruby/base64/releases,,https://github.com/ruby/base64
googleauth,1.17.4,501950178,https://rubydoc.info/gems/googleauth,rubygems:generated_from_comments,68.6,205.0,299.0,True,0,,,False,,,,,,https://github.com/googleapis/google-auth-library-ruby,https://github.com/googleapis/google-auth-library-ruby/blob/main/CHANGELOG.md,,https://github.com/googleapis/google-auth-library-ruby
docile,1.4.1,496511855,https://ms-ati.github.io/docile/,rubygems:project_site,60.0,6.0,10.0,True,0,,,False,,,,,,https://ms-ati.github.io/docile/,https://github.com/ms-ati/docile/blob/main/HISTORY.md,,https://github.com/ms-ati/docile
simplecov,1.2.0,493862671,https://www.rubydoc.info/gems/simplecov/1.1.1,rubygems:generated_from_comments,35.8,481.0,1345.0,True,0,https://www.rubydoc.info/gems/simplecov/1.1.1,rubydoc.info,True,,,,,,https://github.com/simplecov-ruby/simplecov,https://github.com/simplecov-ruby/simplecov/blob/main/docs/Changelog.md,,https://github.com/colszowka/simplecov
signet,0.22.0,491573212,https://rubydoc.info/gems/signet,rubygems:generated_from_comments,86.5,141.0,163.0,True,0,,,False,,,,,,https://github.com/googleapis/signet,https://github.com/googleapis/signet/blob/main/CHANGELOG.md,,https://github.com/googleapis/signet
simplecov-html,0.13.2,487665330,https://www.rubydoc.info/gems/simplecov-html/0.13.2,rubygems:generated_from_comments,21.1,4.0,19.0,True,0,https://www.rubydoc.info/gems/simplecov-html/0.13.2,rubydoc.info,True,,,,,,https://github.com/simplecov-ruby/simplecov-html,,,https://github.com/simplecov-ruby/simplecov-html
rb-inotify,0.11.1,486777759,https://www.rubydoc.info/gems/rb-inotify/0.11.1,rubygems:generated_from_comments,95.7,22.0,23.0,True,0,https://www.rubydoc.info/gems/rb-inotify/0.11.1,rubydoc.info,True,,,,,,https://github.com/guard/rb-inotify,,,https://github.com/guard/rb-inotify
ruby2_keywords,0.0.5,483280267,https://www.rubydoc.info/gems/ruby2_keywords/0.0.5,rubygems:generated_from_comments,20.0,1.0,5.0,True,0,https://www.rubydoc.info/gems/ruby2_keywords/0.0.5,rubydoc.info,True,,,,,,https://github.com/ruby/ruby2_keywords,,,https://github.com/ruby/ruby2_keywords
bigdecimal,4.1.2,481790161,https://rubydoc.info/gems/bigdecimal,rubygems:generated_from_comments,54.3,44.0,81.0,False,0,,,False,,,,,,https://github.com/ruby/bigdecimal,https://github.com/ruby/bigdecimal/blob/master/CHANGES.md,,https://github.com/ruby/bigdecimal
rest-client,2.1.0,481478550,https://www.rubydoc.info/gems/rest-client/2.1.0,rubygems:generated_from_comments,35.4,57.0,161.0,True,0,https://www.rubydoc.info/gems/rest-client/2.1.0,rubydoc.info,True,,,,,,https://github.com/rest-client/rest-client,,,https://github.com/rest-client/rest-client
hashie,5.1.0,479165143,https://www.rubydoc.info/gems/hashie,rubygems:generated_from_comments,26.4,71.0,269.0,True,0,https://www.rubydoc.info/gems/hashie,rubydoc.info,True,,,,,,https://github.com/hashie/hashie,https://github.com/hashie/hashie/blob/master/CHANGELOG.md,,https://github.com/hashie/hashie
marcel,2.1.0,476837726,https://rubydoc.info/gems/marcel,rubygems:generated_from_comments,64.2,43.0,67.0,True,0,,,False,,,,,,https://github.com/rails/marcel,https://github.com/rails/marcel/releases,,https://github.com/rails/marcel
httparty,0.24.2,476464045,https://github.com/jnunemaker/httparty,gem:docs_folder,21.1,59.0,280.0,True,1,,,False,,,,,,https://github.com/jnunemaker/httparty,https://github.com/jnunemaker/httparty/releases,,https://github.com/jnunemaker/httparty
byebug,13.0.0,475212268,https://www.rubydoc.info/gems/byebug/13.0.0,rubygems:generated_from_comments,18.9,118.0,623.0,True,0,https://www.rubydoc.info/gems/byebug/13.0.0,rubydoc.info,True,,,,,,https://github.com/deivid-rodriguez/byebug,,,https://github.com/deivid-rodriguez/byebug
webrick,1.9.2,468861923,https://rubydoc.info/gems/webrick,rubygems:generated_from_comments,13.9,46.0,332.0,True,0,,,False,,,,,,https://github.com/ruby/webrick,,,https://github.com/ruby/webrick
pg,1.6.3,465126164,http://deveiate.org/code/pg,rubygems:custom_doc_site,39.3,64.0,163.0,True,0,http://deveiate.org/code/pg,deveiate.org,False,,,,,,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg/blob/master/CHANGELOG.md,,https://github.com/ged/ruby-pg
os,1.1.4,461926178,https://www.rubydoc.info/gems/os/1.1.4,rubygems:generated_from_comments,16.0,4.0,25.0,True,0,https://www.rubydoc.info/gems/os/1.1.4,rubydoc.info,True,,,,,,http://github.com/rdp/os,,,https://github.com/rdp/os
faraday_middleware,1.2.1,460138840,https://www.rubydoc.info/gems/faraday_middleware/1.2.1,rubygems:generated_from_comments,11.0,9.0,82.0,True,0,https://www.rubydoc.info/gems/faraday_middleware/1.2.1,rubydoc.info,True,,,,,,https://github.com/lostisland/faraday_middleware,,,https://github.com/lostisland/faraday_middleware
google-protobuf,4.36.1,446985529,https://developers.google.com/protocol-buffers,rubygems:project_site,27.4,78.0,285.0,False,0,,,False,,,,,,https://developers.google.com/protocol-buffers,,,https://github.com/protocolbuffers/protobuf
actiontext,8.1.3,436348849,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,8.7,16.0,184.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actiontext/CHANGELOG.md,,https://github.com/anonyfox/actiontext
actionmailbox,8.1.3,436176913,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,7.8,10.0,129.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailbox/CHANGELOG.md,,https://github.com/rails/rails
hashdiff,1.2.1,420647674,https://www.rubydoc.info/gems/hashdiff,rubygems:generated_from_comments,37.1,13.0,35.0,True,0,https://www.rubydoc.info/gems/hashdiff,rubydoc.info,True,,,,,,https://github.com/liufengyun/hashdiff,https://github.com/liufengyun/hashdiff/blob/master/changelog.md,,https://github.com/liufengyun/hashdiff
webmock,3.26.4,417492500,https://www.rubydoc.info/gems/webmock/3.26.3,rubygems:generated_from_comments,2.1,10.0,474.0,True,0,https://www.rubydoc.info/gems/webmock/3.26.3,rubydoc.info,True,,,,,,https://github.com/bblimke/webmock,https://github.com/bblimke/webmock/blob/v3.26.3/CHANGELOG.md,https://github.com/bblimke/webmock/wiki,https://github.com/bblimke/webmock
terminal-table,4.0.0,412403595,https://www.rubydoc.info/gems/terminal-table/4.0.0,rubygems:generated_from_comments,10.6,9.0,85.0,True,0,https://www.rubydoc.info/gems/terminal-table/4.0.0,rubydoc.info,True,,,,,,https://github.com/tj/terminal-table,,,https://github.com/tj/terminal-table
execjs,2.10.2,411937580,https://www.rubydoc.info/gems/execjs/2.10.2,rubygems:generated_from_comments,5.9,5.0,85.0,True,0,https://www.rubydoc.info/gems/execjs/2.10.2,rubydoc.info,True,,,,,,https://github.com/rails/execjs,,,https://github.com/rails/execjs
bcrypt,3.1.22,408763964,https://rubydoc.info/gems/bcrypt,rubygems:generated_from_comments,85.7,12.0,14.0,True,0,,,False,,,,,,https://github.com/bcrypt-ruby/bcrypt-ruby,https://github.com/bcrypt-ruby/bcrypt-ruby/blob/master/CHANGELOG,,https://github.com/codahale/bcrypt-ruby
crack,1.0.1,408033397,https://rubydoc.info/gems/crack,rubygems:generated_from_comments,28.0,7.0,25.0,True,0,,,False,,,,,,https://github.com/jnunemaker/crack,https://github.com/jnunemaker/crack/blob/master/History,,https://github.com/jnunemaker/crack
faraday-retry,2.4.0,404156360,http://www.rubydoc.info/gems/faraday-retry/2.4.0,rubygems:generated_from_comments,20.0,5.0,25.0,True,0,http://www.rubydoc.info/gems/faraday-retry/2.4.0,rubydoc.info,True,,,,,,https://github.com/lostisland/faraday-retry,https://github.com/lostisland/faraday-retry/blob/v2.4.0/CHANGELOG.md,,https://github.com/lostisland/faraday-retry
rspec-rails,8.0.4,403443148,https://rspec.info/documentation/,rubygems:custom_doc_site,29.5,117.0,396.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails/blob/v8.0.4/Changelog.md,,https://github.com/rspec/rspec-rails
logger,1.7.0,399224543,https://rubydoc.info/gems/logger,rubygems:generated_from_comments,49.1,27.0,55.0,True,0,,,False,,,,,,https://github.com/ruby/logger,https://github.com/ruby/logger/releases,,https://github.com/ruby/logger
retriable,5.0.1,398945499,https://github.com/kamui/retriable,gem:docs_folder,19.7,12.0,61.0,True,6,http://www.rubydoc.info/github/kamui/retriable,rubydoc.info,True,,,,,,https://github.com/kamui/retriable,,,https://github.com/kamui/retriable
sawyer,0.9.3,396792426,https://www.rubydoc.info/gems/sawyer/0.9.3,rubygems:generated_from_comments,52.7,39.0,74.0,True,0,https://www.rubydoc.info/gems/sawyer/0.9.3,rubydoc.info,True,,,,,,https://github.com/lostisland/sawyer,,,https://github.com/lostisland/sawyer
listen,3.10.0,396407401,https://www.rubydoc.info/gems/listen/3.10.0,rubygems:generated_from_comments,14.3,26.0,182.0,True,0,https://www.rubydoc.info/gems/listen/3.10.0,rubydoc.info,True,,,,,,https://github.com/guard/listen,https://github.com/guard/listen/releases,,https://github.com/guard/listen
faraday-excon,2.4.0,393793312,https://rubydoc.info/gems/faraday-excon,rubygems:generated_from_comments,10.0,1.0,10.0,True,0,,,False,,,,,,https://github.com/excon/faraday-excon,https://github.com/excon/faraday-excon/releases/tag/v2.4.0,,https://github.com/excon/faraday-excon
faraday-net_http_persistent,2.3.1,389854634,https://github.com/lostisland/faraday-net_http_persistent,gem:readme_only,0.0,0.0,17.0,True,0,,,False,,,,,,https://github.com/lostisland/faraday-net_http_persistent,https://github.com/lostisland/faraday-net_http_persistent/releases/tag/v2.3.1,,https://github.com/lostisland/faraday-net_http_persistent
octokit,10.0.0,389392733,https://www.rubydoc.info/gems/octokit/10.0.0,rubygems:generated_from_comments,82.9,598.0,721.0,True,0,https://www.rubydoc.info/gems/octokit/10.0.0,rubydoc.info,True,,,,,,https://github.com/octokit/octokit.rb,,,https://github.com/octokit/octokit.rb
faraday-multipart,1.2.0,389326082,http://www.rubydoc.info/gems/faraday-multipart/1.2.0,rubygems:generated_from_comments,65.2,15.0,23.0,True,0,http://www.rubydoc.info/gems/faraday-multipart/1.2.0,rubydoc.info,True,,,,,,https://github.com/lostisland/faraday-multipart,https://github.com/lostisland/faraday-multipart/blob/v1.2.0/CHANGELOG.md,https://github.com/lostisland/faraday-multipart/wiki,https://github.com/lostisland/faraday-multipart
aws-sdk,3.3.0,383208381,https://aws.amazon.com/sdk-for-ruby/,github:homepage,,0.0,0.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
net-ssh,7.3.3,381119067,https://rubydoc.info/gems/net-ssh,rubygems:generated_from_comments,56.8,377.0,664.0,True,0,,,False,,,,,,https://github.com/net-ssh/net-ssh,https://github.com/net-ssh/net-ssh/blob/master/CHANGES.txt,,https://github.com/net-ssh/net-ssh
knapsack,4.0.0,379678028,https://github.com/knapsackpro/knapsack,gem:docs_folder,0.0,0.0,136.0,True,8,https://www.rubydoc.info/gems/knapsack/4.0.0,rubydoc.info,True,,,,,,https://github.com/KnapsackPro/knapsack,,,https://github.com/knapsackpro/knapsack
representable,3.2.0,375198093,https://www.rubydoc.info/gems/representable/3.2.0,rubygems:generated_from_comments,11.9,26.0,218.0,True,0,https://www.rubydoc.info/gems/representable/3.2.0,rubydoc.info,True,,,,,,https://github.com/trailblazer/representable/,,,https://github.com/trailblazer/representable
mini_magick,5.4.0,371325238,https://rubydoc.info/gems/mini_magick,rubygems:generated_from_comments,60.6,40.0,66.0,True,0,,,False,,,,,,https://github.com/minimagick/minimagick,https://github.com/minimagick/minimagick/releases,,https://github.com/minimagick/minimagick
bootsnap,1.26.0,369450370,https://rubydoc.info/gems/bootsnap,rubygems:generated_from_comments,7.2,12.0,167.0,True,0,,,False,,,,,,https://github.com/rails/bootsnap,https://github.com/rails/bootsnap/blob/main/CHANGELOG.md,,https://github.com/rails/bootsnap
net-imap,0.6.6,368829984,https://github.com/ruby/net-imap,gem:docs_folder,57.5,455.0,791.0,True,1,,,False,,,,,,https://github.com/ruby/net-imap,https://github.com/ruby/net-imap/releases,,https://github.com/ruby/net-imap
uber,0.1.0,368675607,https://www.rubydoc.info/gems/uber/0.1.0,rubygems:generated_from_comments,12.0,3.0,25.0,True,0,https://www.rubydoc.info/gems/uber/0.1.0,rubydoc.info,True,,,,,,https://github.com/apotonick/uber,,,https://github.com/apotonick/uber
aws-sdk-resources,3.271.0,366023383,https://aws.amazon.com/sdk-for-ruby/,github:homepage,0.0,0.0,4.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resources/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
sass,3.7.4,365189059,https://sass-lang.com/,rubygems:project_site,56.6,843.0,1489.0,True,0,,,False,,,,,,https://sass-lang.com/,,,https://github.com/sass/ruby-sass
declarative,0.0.20,360985975,https://www.rubydoc.info/gems/declarative/0.0.20,rubygems:generated_from_comments,19.5,8.0,41.0,True,0,https://www.rubydoc.info/gems/declarative/0.0.20,rubydoc.info,True,,,,,,https://github.com/apotonick/declarative,,,https://github.com/apotonick/declarative
faraday-em_synchrony,1.0.1,357249224,https://rubydoc.info/gems/faraday-em_synchrony,rubygems:generated_from_comments,40.0,4.0,10.0,True,0,,,False,,,,,,https://github.com/lostisland/faraday-em_synchrony,,,https://github.com/lostisland/faraday-em_synchrony
capybara,3.40.0,354718067,https://rubydoc.info/gems/capybara,rubygems:generated_from_comments,20.2,241.0,1195.0,True,0,,,False,,,,,,https://github.com/teamcapybara/capybara,https://github.com/teamcapybara/capybara/blob/master/History.md,,https://github.com/teamcapybara/capybara
sinatra,4.2.1,353765751,http://sinatrarb.com/,rubygems:project_site,37.8,90.0,238.0,True,0,https://www.rubydoc.info/gems/sinatra,rubydoc.info,True,,,,,,http://sinatrarb.com/,https://github.com/sinatra/sinatra/blob/main/CHANGELOG.md,,https://github.com/sinatra/sinatra
selenium-webdriver,4.48.0,353688503,https://www.selenium.dev/documentation/?tab=ruby,rubygems:custom_doc_site,16.6,264.0,1587.0,True,0,https://www.selenium.dev/documentation/?tab=ruby,selenium.dev,False,docs,,1.0,1.0,https://selenium.dev,https://selenium.dev,https://github.com/SeleniumHQ/selenium/blob/trunk/rb/CHANGES,,https://github.com/seleniumhq/selenium
timeout,0.6.1,351482312,https://rubydoc.info/gems/timeout,rubygems:generated_from_comments,18.8,3.0,16.0,True,0,,,False,,,,,,https://github.com/ruby/timeout,https://github.com/ruby/timeout/releases,,https://github.com/ruby/timeout
factory_bot,6.6.0,349202234,https://rubydoc.info/gems/factory_bot,rubygems:generated_from_comments,7.6,24.0,315.0,True,0,,,False,,,,,,https://github.com/thoughtbot/factory_bot,https://github.com/thoughtbot/factory_bot/blob/main/NEWS.md,,https://github.com/thoughtbot/factory_bot
request_store,1.7.0,347835052,https://github.com/steveklabnik/request_store,gem:readme_only,0.0,0.0,15.0,True,0,https://www.rubydoc.info/gems/request_store/1.7.0,rubydoc.info,True,,,,,,https://github.com/steveklabnik/request_store,,,https://github.com/steveklabnik/request_store
faraday-em_http,2.0.1,346168207,https://rubydoc.info/gems/faraday-em_http,rubygems:generated_from_comments,32.3,10.0,31.0,True,0,,,False,,,,,,https://github.com/lostisland/faraday-em_http,,,https://github.com/lostisland/faraday-em_http
aws-sdk-sqs,1.117.0,341742660,https://rubydoc.info/gems/aws-sdk-sqs,rubygems:generated_from_comments,61.8,105.0,170.0,False,0,,,False,,,0.0,0.0,https://aws.amazon.com/sdk-for-ruby/,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sqs/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby
faker,3.8.0,338413299,https://rubydoc.info/github/faker-ruby/faker,rubygems:generated_from_comments,71.6,998.0,1393.0,True,0,https://rubydoc.info/github/faker-ruby/faker,rubydoc.info,True,,,,,,https://github.com/faker-ruby/faker,https://github.com/faker-ruby/faker/blob/main/CHANGELOG.md,,https://github.com/stympy/faker
xpath,3.2.0,336849107,https://github.com/teamcapybara/xpath,gem:readme_only,0.0,0.0,56.0,True,0,https://www.rubydoc.info/gems/xpath/3.2.0,rubydoc.info,True,,,,,,https://github.com/teamcapybara/xpath,,,https://github.com/teamcapybara/xpath
rdoc,8.0.0,336704129,https://ruby.github.io/rdoc,rubygems:project_site,17.0,315.0,1855.0,True,2,,,False,,,,,,https://ruby.github.io/rdoc,https://github.com/ruby/rdoc/releases,,https://github.com/ruby/rdoc
highline,3.1.2,335740032,https://github.com/jeg2/highline,gem:docs_folder,59.7,178.0,298.0,True,1,,,False,,,,,,https://github.com/JEG2/highline,https://github.com/JEG2/highline/blob/master/Changelog.md,,https://github.com/jeg2/highline
faraday-httpclient,2.0.2,334123586,https://rubydoc.info/gems/faraday-httpclient,rubygems:generated_from_comments,66.7,6.0,9.0,True,0,,,False,,,,,,https://github.com/lostisland/faraday-httpclient,,,https://github.com/lostisland/faraday-httpclient
sidekiq,8.1.7,332028509,https://github.com/sidekiq/sidekiq/wiki,rubygems:custom_doc_site,22.3,178.0,797.0,True,0,https://github.com/sidekiq/sidekiq/wiki,github.com,False,,,,,,https://sidekiq.org,https://github.com/sidekiq/sidekiq/blob/main/Changes.md,,https://github.com/mperham/sidekiq
